"SpeciesName","HerbariumCode","Source","Collector","RecordNumber","CollectionDay","CollectionMonth","CollectionYear","Country","Admin1","Admin2","Admin3","Locality","Longitude","Latitude","CoordUncertainty","LocationNotes","EcologyNotes","AnalysisNotes","Remove","CountyLevelOnly"
"Alnus incana","CLM","From Curator","John R. Kunsman","038747",23,7,1982,"United States","PA","Blair",NA,NA,-78.31064,40.497926,20820.1650681414,"Shoreline of the Tipton Reservoir, about 3 miles north northwest of Tipton.  Elevation 1420 feet;",NA,"",0,1
"Hamamelis virginiana","CLM","From Curator","Stanley J. Stine,Jr.","052060",16,9,1997,"United States","PA","Butler","Brady Twp.","Jennings Environmental Education Center:",-79.91896,40.913834,25497.8458061673,"0.3 mile south of Big Creek and .4 mile southwest of PA Rt. 528; Slippery Rock Quad;","Scattered throughout woods.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","071141",16,8,2005,"United States","PA","Butler","Venango Twp.","Slippery Rock Creek Basin:",-79.91896,40.913834,25497.8458061673,"Carex stricta-Carex atlantica ssp. atlantica-Juncus canadensis sphagnum flats with scattered shrub thickets dominated by Toxicodendron vernix, Ilex verticillata, Alnus incana and Alnus serrulata just north of B. and L. E. Railroad and Slippery Rock Creek; N 41 06' 21.3"", W 79 52' 38.5""; West Sunbury Quad;","Occasional to locally common.","",0,1
"Fraxinus americana","CLM","From Curator","Stanley J. Stine,Jr.","052833",16,9,1997,"United States","PA","Butler","Brady Twp.","Jennings Environmental Education Center:",-79.91896,40.913834,25497.8458061673,".2 mile west of PA Rt. 8 and .1 mile southeast of PA Rt. 528; Slippery Rock Quad;","Common in woods.","",0,1
"Alnus serrulata","CLM","From Curator","Stanley J. Stine,Jr.","052078",19,8,1997,"United States","PA","Butler","Brady Twp.","Jennings Environmental Education Center:",-79.91896,40.913834,25497.8458061673,"North end of prairie; 50-100 ft. west of PA Rt. 173: .2 mile north of PA Rt. 528; Slippery Rock Quad;","Scattered throughout edge and within Jennings Prairie infrequently,","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","068576",5,8,2003,"United States","PA","Clarion","Redbank Twp.","Redbank Creek:",-79.420404,41.198238,22256.2159307651,"Open sparsely vegetated floodwash meadow on north side of Creek .02 mile downstream from Alcola Cemetary; locally dominated by Carex emoryi, Sanguisorba canadensis, Phalaris arundinacea, Solidago gigantea, Alnus serrulata, Physocarpus, Salix nigra, Salix eriocephala, and Eupatorium fistulosum; about .1 mile upstream from mouth of Town Run; New Bethlehem Quad;","Occasional throughout floodwash meadow.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","068583",5,8,2003,"United States","PA","Clarion","Redbank Twp.","Redbank Creek:",-79.420404,41.198238,22256.2159307651,"Open Juncus articulatus-Phalaris arundinacea-Spartina pectinata sitly/sandy seepage on lower slope of north side of creek at southwest corner of Alcola Cemetary about .12 mile upstream from Town Run; New Bethlehem Quad;","Local within upper slope of floodwash seepage.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","059560",21,6,1989,"United States","PA","Clinton","Leidy Twp.","Tamarack Swamp:",-77.649141,41.245301,27056.8086234643,"Alnus rugosa thickets within southern section of swamp .2 mile south of gas pipeline right of way; 127 degrees and .7 mile from center of Tamarack; Tamarack Quad;","Common within thickets; found throughout swamp.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","025559",27,8,1988,"United States","PA","Crawford","Sadsbury Twp.",NA,-80.107811,41.68684,28888.7061013295,"Alnus rugosa-Rhus toxicodendron shrub swamps; 1 mile due west of Brown Hill Rd. and .2 mile west of Conneaut Outlet Channel; hydrology appears insufficient to support rare plants - lacking numerous large flowing spring heads;","Common throughout swamp shrub. SYN=A. rugosa","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","022139",19,5,1985,"United States","PA","Crawford","Sadsbury Township","Pymatuning State Park:",-80.107811,41.68684,28888.7061013295,"(Managed in association with State Game Land 214)   White pine-tamarack- mixed hardwood swamp forest on flats southwest of the junction of PA 285 and the Bessemer & Lake Erie Railroad;","Local, widely scattered throughout area.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","024959",3,9,1988,"United States","PA","Crawford","Sadsbury Twp.","State Game Land 214:",-80.107811,41.68684,28888.7061013295,"Fraxinus nigra savannah with scattered Alnus rugosa shrub swamps and scattered Carex spp. meadows, occasional Pinus and Tsuga in canopy; being invaded by Typha; about .2 miles due west of Erie Extension Canal towpath and about .5 miles due north of the East Fallowfield townline;","Occasional, sometimes forming continuous shrub thickets. SYN=A. rugosa","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","024438",1,7,1987,"United States","PA","Crawford","Sadsbury Twp.","Pymatuning State Park:",-80.107811,41.68684,28888.7061013295,"Area managed in association with State Game Lands 214: Open Pinus strobus-Larix-mixed hardwood swamps just west of Bessemer and Lake Erie track bed and south of PA Rt. 285 (formerly Blair Rd.);","Occasional throughout, a little less common than A. rugosa.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","039222",4,6,1992,"United States","PA","Crawford","Steuben Twp.","Bog Candle Fen:",-80.107811,41.68684,28888.7061013295,"Carex prairea-Carex interior seepage fen with scattered Alnus rugosa-Salix serissima-Aronia along western embankment base just south of State Game Land 122; 300 degrees and .4 mile from intersection of Old Grade Road and Tryonville Road;","Common to abundant in alder swamps adjacent to fen opening.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","028939",13,7,1990,"United States","PA","Crawford","Venango Twp.","State Game Land 277:",-80.107811,41.68684,28888.7061013295,"Spiraea alba-Salix discolor shrub swamp along drainage channel west of Pinus strobus swamp; 202.5 degrees and 2 miles from intersection of US Rt. 6 & 19 with Erie County line;","Local; single clone covering 5 X 7 meters within opening in Spiraea thicket.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042103",21,7,1993,"United States","PA","Crawford","Summit Twp.","Leroy Bell Property:",-80.107811,41.68684,28888.7061013295,"Juncus articulatus seepage flats:  muddy, sparsely vegetated, seepage flat openings apparently maintained by deer browse; surrounded by Vaccinium corymbosum-Eupatorium maculatum-scattered Symplocarpus-Ilex; single medium-sized Larix just to east of openings; seepage openings just south of embankment area, about .4 mile due west of Erie Extension Canal bed and .55 miles due south of Harmonsburg Road;","Locally common in large, extensive, shrub meadow along edge of Juncus articulatus seep area.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","025474",17,6,1988,"United States","PA","Crawford","Conneaut Twp.","Pymatuning Swamp:",-80.107811,41.68684,28888.7061013295,"Mixed shrub swamps; Alnus rugosa-Salix discolor-Spiraea alba-Salix sericea on level flats adjacent to embankment seeps; 165 degrees and 1.84 miles from junction of U.S. Rt. 6 and state line;","Occasional throughout.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042243",11,8,1993,"United States","PA","Crawford","Rockdale Twp.","Cambridge Springs Wetlands:",-80.107811,41.68684,28888.7061013295,"Seepage channel along south shore of Nuphar advena pond; open flats upslope from seepage dominated by Ilex verticillata-Salix sericea with scattered Fraxinus nigra-Pinus strobus-Acer rubrum-Nyssa-Betula alleghaniensis; 103 degrees and .62 miles from Anderson's Corners:","Local and rare; small clone a couple of meters across growing in association with Rhus vernix and Viburnum lentago near mouth of seepage.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","039230",13,6,1992,"United States","PA","Crawford","Steuben Twp.","State Game Land 122 Area:",-80.107811,41.68684,28888.7061013295,"Pinus strobus-Tsuga-Betula alleghaniensis-Fraxinus nigra seepage swamp on west side of Steadman Road about .25 mile south of Tryonville Road; .2 mile and 210 degrees from intersection of Old Grade Road with Tryonville Road;","Occasional to common throughout seepage swamp.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","040930",27,8,1992,"United States","PA","Crawford","Sadsbury Twp.","Pymatuning State Park:",-80.107811,41.68684,28888.7061013295,"Area managed by State Game Commission:  Larix shrub swamp savannah with Rhamnus alnifolia and Alnus rugosa thickets within openings between Larix; approximately .1 mile southeast of intersection of PA Rt. 285 and Bessemer and Lake Erie R.R. tracks;","Locally common in openings between larch.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","072183",9,5,2008,"United States","PA","Crawford","Woodcock Twp.","Price Road Fen:",-80.107811,41.68684,28888.7061013295,"Alnus incana-Rhamnus alnifolia-Carex lacustris- Symplocarpus-Senecio aureus-Carex interior Fen with gravel headwater channels on upper sections of recently abandoned beaver pond; Lat.41 43'33""N, Long.80 01'59""W; Blooming Valley Quad;","Locally common; clones covering a couple hundred square feet in association with Carex interior, Cirsium discolor and Salix serissima.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","025567",22,9,1988,"United States","PA","Crawford","Union Twp.","State Game Land 213:",-80.107811,41.68684,28888.7061013295,"Inundated Pinus strobus-Larix laricina-Fraxinus nigra-Acer rubrum swamp savannah along east shore of Conneaut Marsh; .15 mile north of Mercer Pike (St Rt. 20003);","Occasional within openings in flooded seepage swamp.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","039382",24,9,1992,"United States","PA","Crawford","Rockdale Twp.","Erie National Wildlife Refuge:",-80.107811,41.68684,28888.7061013295,"Open to partially shaded, gravelly, seepage springs on upper valley wall slope; about .07 mile west of Teepleville Road and about .5 mile southeast of Ferris Corners (intersection of Teepleville Road and Swamp Road); canopy surrounding seeps is Populus deltoides-Tsuga-Ulmus-Betula alleghaniensis;","Local on dry, raised, hummocky ground adjacent to seepages.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","024496",29,8,1987,"United States","PA","Crawford","East Fallowfield Twp.","State Game Land 214:",-80.107811,41.68684,28888.7061013295,"Island dominated by Larix larina canopy, .45 mile and 147 degrees from center of Dollar Lake;","Occaional along edge of island shore.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","054694",25,7,1998,"United States","PA","Crawford","Union Twp.","Hidden Lake Kettle Bog:",-80.107811,41.68684,28888.7061013295,"Decodon-Ilex-Toxicodendron vernix-Nemopanthus-Vaccinium corymbosum- Alnus incana shrub swamp, with large Sphagnum hummocks throughout, along open to partially shaded bog shore flats on southeast shore of lake; 243 degrees and .7 mile from Keborts Corners on PA Rt. 19; Geneva Quad;","Occasional to common in shrub thickets surrounding Decodon mat.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042075",15,7,1993,"United States","PA","Crawford","Summit Twp.","Tom Gillette Farm:",-80.107811,41.68684,28888.7061013295,"Larix laricina-Cornus stolonifera-Rhamnus alnifolia small seepage forest along base of embankment; .96 mile and 341 degrees from Meadville Junction (center point of triangle formed by tracks at intersection);","Locally abundant; a single large clone covering 20 sq. meters of opening adjacent to larch.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","025558",27,8,1988,"United States","PA","Crawford","Sadsbury Twp.",NA,-80.107811,41.68684,28888.7061013295,"Alnus rugosa-Rhus toxicodendron shrub swamps; 1 mile due west of Brown Hill Rd. and .2 mile west of Conneaut Outlet Channel; hydrology appears insufficient to support rare plants - lacking numerous large flowing spring heads;","Rare a few clones widely scattered within shrub swamp.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042424",5,10,1993,"United States","PA","Crawford","Rockdale Township","Erie National Wildlife Refuge:",-80.107811,41.68684,28888.7061013295,"Partially shaded herbaceous Sphagnum opening within Pinus strobus- Tsuga-Betula-Acer rubrum-Alnus rugosa-Carpinus-Tilia-Hamamelis-Viburnum lentago seepage forest along base of north valley wall of Muddy Creek; 9 degrees and 1.55 miles from junction of  PA Rt. 408 and Swamp Road;","Single small clone about 20 ft. in diameter within herbaceooous opening; understory herbaceous species include Onoclea-Aster umbellatus- Boehmeria-Cinna-Senecio aureus-Carex bromoides-Symplocarpus.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","039389",24,9,1992,"United States","PA","Crawford","Rockdale Twp.",NA,-80.107811,41.68684,28888.7061013295,"Carex interior-Alnus rugosa-Pinus strobus fen seepage meadows about .05 mile west of Teepleville Road and about .8 miles southeast of Ferris Corners (intersection of Teepleville Road and Swamp Road.); 13.5 degrees and 1.55 miles from intersection of PA Rt. 408 with Rockdale-Richmond township line;","Occasional to common within fen seepages here and also on fen seepages in adjacent Erie National Wildlife Refuge to north.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","057404",24,7,1999,"United States","PA","Crawford","Spring Twp.","Pont Road Wetlands:",-80.107811,41.68684,28888.7061013295,"Alder swamp; several acre Alnus incana rugosa-Ilex-Toxicodendron vernix-Vaccinium corymbosum-Osmunda cinnamomea shrub seepage swamp with widely scattered Pinus strobus and Fraxinus nigra; about .2 mile northeast of intersection of Pont Road and Bayus Road; 107 degrees and 1.53 miles from center of Pont; Conneautville Quad;","Abundant, covering several acres.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","039454",8,8,1992,"United States","PA","Crawford","Conneaut Twp.","Pymatuning State Park:",-80.107811,41.68684,28888.7061013295,"Blackjack section of Pymatuning Swamp just northeast of Ned Thompson farm; open Cornus sericea-Fraxinus pennsylvanica savannah swamp along west edge of extensive Tsuga-Pinus strobus-Fraxinus nigra-Betula alleghaniensis swamp forest;","Locally common; several clones covering several square meters within open area of swamp.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","042130",1,9,1993,"United States","PA","Crawford","Sadsbury Twp.","Pymatuning State Park:",-80.107811,41.68684,28888.7061013295,"Managed by State Game Commission: Ulmus americana-Fraxinus pennsylvanica- Acer rubrum-Betula alleghaniensis swamp forest with large, herbaceous shrub swamp openings of Decodon-Typha latifolia-Osmunda cinnamomea-Rumex verticillatus-Sium suave-Peltandra-Saururus; common understory shrubs Lindera-Vaccinium corymbosum-Ilex-Rhus vernix-Alnus serrulata; .7 mi. due N of PA Rt. 285 and .35 mi. due W of Lake Erie & Bessemer R.R.:","Occasional to common throughout replacing Alnus rugosa about .2 mile north of road.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","057403",24,7,1999,"United States","PA","Crawford","Spring Twp.","Pont Road Wetlands:",-80.107811,41.68684,28888.7061013295,"Open, cow-grazed Juncus canadensis-Carex interior-Polygonum spp.-Carex comosa wet meadow on wet flats just west of Pont Road hemlock-black ash swamp; marsh surrounded by Salix sericea-Toxicodendron vernix-Salix discolor-Vaccinium corymbosum and Ilex; 120 degrees and 1.23 miles from center of Pont; Conneautville Quad;","Local; 5 square meter clone on eastern edge of grazed marsh meadow.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","024439",1,7,1987,"United States","PA","Crawford","Sadsbury Twp.","Pymatuning State Park:",-80.107811,41.68684,28888.7061013295,"Area managed in association with State Game Lands 214: Open Pinus strobus-Larix-mixed hardwood swamps just west of Bessemer and Lake Erie track bed and south of PA Rt. 285 (formerly Blair Rd.);","Common. Syn = A. rugosa  (DuRoi) Spreng","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042110",17,7,1993,"United States","PA","Crawford","Summit Twp.","Meadville Junction Wetlands:",-80.107811,41.68684,28888.7061013295,"Fraxinus nigra-Larix laricina-Alnus rugosa-Nemopanthus-Rhus vernix swamp covering about one acre at head of low-volume spring seepage run; .25 mile due south of Gehrton Road and .05 mile due east of Porter Road;","Locally common forming extensive mat at downslope margin beetween forest area and shrub swamp zone, downslope from spring head.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042083",9,7,1993,"United States","PA","Crawford","Summit Twp.","Harmonsburg Fen:",-80.107811,41.68684,28888.7061013295,"Sedge-Typha latifolia fen meadow with occasional Sphagnum-Vaccinium macrocarpon hummocks in opening 100' x 400', dominants Carex lasiocarpa-Carex prairea-Eleocharis elliptica; within Pinus strobus- Tsuga forest area on wetland flats southwest of Clear Water Lake; 283 degrees and .6 miles from intersection of Harmonsburg Road with PA Rt. 18; Harmonsburg Quad;","Local within meadow and occasional in shrub thickets adjacent to meadow.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","024789",28,7,1988,"United States","PA","Crawford","Sadsbury Twp.","Conneaut Lake:",-80.107811,41.68684,28888.7061013295,"Open Typha latifolia-Equisetum fluviatile-Carex marsh on quaking level mat along west side of lake; 198 degrees and .55 miles from junction of Summit/Sadsbury twp. line with west shore of Conneaut Lake;","Occasional in shrub swamp surrounding marsh and in shrub zone surrounding lake. SYN = A. rugosa","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042124",1,9,1993,"United States","PA","Crawford","Sadsbury Twp.","Pymatuning State Park:",-80.107811,41.68684,28888.7061013295,"Section managed by State Game Commission:  Pinus strobus-Fraxinus nigra-Betula alleghaniensis-Acer rubrum-Ulmus americana swamp forest savannah; understory shrubs predominantly Alnus rugosa-Ilex-Lindera- Nemopanthus-Vaccinium corymbosum-Rhus vernix; herbaceous openings dominated by Osmunda cinnamomea-Carex lacustris; site is .05 mile north of PA Rt. 285 and .35 mile due west of Lake Erie and Bessemer R.R.;","Local and rare; single shrub within Osmunda cinnamonea meadow.","",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","023596",10,6,1986,"United States","PA","Elk","Jones Twp.","Midmont Hardwood Swamp:",-78.653938,41.427334,26116.8482256162,"Hemlock-white pine-hardwood swamp; extending between .5 mile and 1 mile and 50 degrees from Midmont Bench Mark (1971 ft); forest situated on seeps and wet flats along both sides of Swamp Creek headwaters;","Local and uncommon on shaded hummocks.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","037887",9,10,1987,"United States","PA","Erie","Mill Creek Twp.","Presque Isle State Park:",-80.096386,42.117952,25667.8327580187,"Populus deltoides savannah with Panicum virgatum-mixed shrub openings on beach ridge along lake shore southwest of southern Waterworks Pond; 257 degrees and 2.35 miles from Perry Monument;","Rare; single shrub observed in openings.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","071165",18,8,2005,"United States","PA","Erie","LeBoeuf Twp.","Hidden Lake Fen:",-80.096386,42.117952,25667.8327580187,"Rhamnus alnifolia-Carex interior-Carex flava fen opening surrounded by Alnus incana-Salix sp.-Ilex verticillata shrub swamp; approximately .9 mile west of intersection of PA Rt. 97 with US Rt. 19; N 41 55' 04"", W 79 59' 55""; Waterford Quad;","Locally common within fen opening.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","023414",4,6,1986,"United States","PA","Erie","Amity Twp.","Wattsburg Fen:",-80.096386,42.117952,25667.8327580187,"Open seep meadows with scattered shrub swamp thickets and a few medium sized trees along east side of PA Rt.89; 2.55 miles and 180 degrees from junction of Amity/Wayne Twp. line with PA/NY line about 3 1/2 miles SE of Wattsburg; within Amity Twp.;","Local a few clones on open fen flats.","",0,1
"Rhamnus frangula","CLM","From Curator","Gordon Buckley","060430",28,7,1994,"United States","PA","Erie","Millcreek",NA,-80.096386,42.117952,25667.8327580187,"Love Road/subdivision; 184 degrees and 1.9 miles from intersection of US  Rt. 20 and PA Rt. 832; 42 degrees 3' 34.42"" N and 80 degrees 8' 28.85"" W  (N 11  W 2); Swanville Quad;","Local, common.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","022963",1,8,1986,"United States","PA","Erie","Harborcreek Twp.","Wintergreen Gorge:",-80.096386,42.117952,25667.8327580187,"Open seeping shale bank along east valley wall of Fourmile Creek; 304 degrees and 1.55 mile fromm junction of Town Line Rd. and Kuhl Rd.;","Locally common on upper section of seep in partial shade-fairly rare on other slope openings-in general not common in NW PA as compared with NE Ohio.","",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","072706",13,5,1987,"United States","PA","Erie","LeBoeuf Twp.","Dutchtown Swamp:",-80.096386,42.117952,25667.8327580187,"White Pine-Yellow Birch-Hemlock-Swamp with frequent witchhazel, highbush blueberry, winterberry and mountain holly along east side of Dutchtown Road; one mile north of US Rt. 6; Waterford Quad;","Occasional throughout.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","023392",22,8,1986,"United States","PA","Erie","Venango Twp.","Lake Pleasant Fen:",-80.096386,42.117952,25667.8327580187,"Carex prairea fen opening just beyond southwest shore edge of lake; running water along west side (upslope side) of fen opening; sphagnum hummocks mounded above fen flats; southwest Venango Twp.;","Local and rare a few shrubs on west side of fen near running water.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","029670",30,7,1991,"United States","PA","Erie","Washington Twp.","McLane Swamp Forest Flats:",-80.096386,42.117952,25667.8327580187,"Tsuga-Acer rubrum swamp forest flats with Maianthemum-Dalibarda- Clintonia mossy hummocks; 177 degrees and .9 mile from intersection of PA Rt. 99 with McKean-Washington township line;","Locally abundant within shrub swamp opening; several hundred plants.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","042267",11,6,1993,"United States","PA","Erie","Mill Creek Township","James Preserve of Mercyhurst College:",-80.096386,42.117952,25667.8327580187,"Carex interior-Equisetum arvense seepage slope about .4 mile west of Asbury Road and .05 to .1 mile south of W 38th Street; open seepage has scattered Ulmus americana near base; formerly grazed by sheep; 111 degrees and .87 mile from from intersection of US Rt. 20 with Fairview/Mill Creek township line;","Common throughout seepage and open marshes below seeps.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","023834",28,5,1987,"United States","PA","Erie","Venango Twp.","Lake Pleasant Fen:",-80.096386,42.117952,25667.8327580187,"Opening along SW shore; Carex prairea fen opening just beyond southwest shore of lake; running water along west side (upslope side) of fen opening; Sphagnum hummocks mounded above fen flats on lake shore (east) side; southwest Venango Twp.;","Occasional to common in fen opening.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","071170",18,8,2005,"United States","PA","Erie","LeBoeuf Twp.","Hidden Lake Swamp Forest:",-80.096386,42.117952,25667.8327580187,"Acer saccharinum dominated swamp forest with scattered Fraxinus nigra and Fraxinus pennsylvanica and continuous Osmunda regalis-Apios herbaceous understory; approximately .8 mile west of intersection of PA Rt. 97 with US Rt. 19; Waterford Quad;","Occasional throughout swamp forest.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","075355",29,8,2014,"United States","PA","Erie","Conneaut Twp.","Conneaut Lake Basin Wetlands:",-80.096386,42.117952,25667.8327580187,"Salix discolor-Alnus incana-Decodon verticillatus-Osmunda cinnamomea-Osmunda regalis Shrub Swamp; 41 54'34.3""N, 80 21'49.2""W;","Occasional within wetland - all with typical multiple branching habit.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","029304",17,7,1991,"United States","PA","Erie","Greene Twp.","Ganzer Tract:",-80.096386,42.117952,25667.8327580187,"Alnus rugosa-Betula alleghaniensis-Cornus spp. seepage shrub swamp on springy west valley wall of East Branch of LeBoeuf Creek, 194 degrees and 1.75 miles from intersection of PA Rt. 8 with Greene-Venango twp. line;","Local and rare; single small clone growing in vicinity of Ribes triste and Ribes glandulosum.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","022788",12,9,1985,"United States","PA","Erie","Mill Creek Twp.","Presque Isle State Park:",-80.096386,42.117952,25667.8327580187,"Open shrub swamp thickets along shoreline of pond, 2.62 miles and 248 degrees from Perry Monument;","Common in shrub swamp around edge of pond.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","022777",10,9,1985,"United States","PA","Erie","Mill Creek Twp.","Presque Isle State Park:",-80.096386,42.117952,25667.8327580187,"Open to partially shaded, low relief sandy beach on west side of peninsula of land extending N from North Pier and SW shore of Horseshoe Pond, .38 miles and 76 degrees from Perry Monument;","Local; small tree along sandy shore.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","023683",24,6,1986,"United States","PA","Erie","Mill Creek Twp.","Presque Isle State Park:",-80.096386,42.117952,25667.8327580187,"Dry, open woods along south side of Sidewalk Trail, about .2 mile from junction of west end of Sidewalk Trail with PA Rt. 832, across from Lighthouse;","Occasional in dry woods along edge of trail.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","027641",24,6,1986,"United States","PA","Erie","Mill Creek Twp.","Presque Isle State Park:",-80.096386,42.117952,25667.8327580187,"Open to partially shaded Fraxinus americana-Quercus borealis-Ulmus americana savannah on dry to moist level sands on both sides of PA Rt. 832 just E of Side Walk Trail, .45 mile and 350 degrees from Perry Monument;","Occasional within savannah along roadway.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","044484",4,6,1994,"United States","PA","Erie","Union Township","Fish Hatchery Fen:",-80.096386,42.117952,25667.8327580187,"Carex interior-Carex flava-Carex hystericina open seepage with widely scattered Salix spp.-Hamamelis-Viburnum cassinoides; about .1 mile north of US Rt. 6; 60 degrees and 1.4 miles from US Rt. 6 bridge over South Branch French Creek in Union City;","Local to occasional; a few clones scattered widely about.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","039380",9,9,1992,"United States","PA","Erie","Springfield Twp.",NA,-80.096386,42.117952,25667.8327580187,"Early stage succession with scattered Fraxinus americana just east of Rudd Road and west of Turkey Creek; about .2 mile south of Conrail tracks; 357 degrees and .73 mile from intersection of US Rt. 20 and PA Rt. 5;","Occasional; widely scattered in secondary woods throughout area.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","051724",16,5,1997,"United States","PA","Erie","Waterford Township","Kuhns Tract:",-80.096386,42.117952,25667.8327580187,"Shrub-sedge seepage meadow dominated by Carex spp. with widely scattered Ilex verticillata-Salix discolor-Viburnum spp.; widely scattered trees form a savannah; Ulmus americana is most frequent tree but Tsuga, Pinus strobus, and Betula alleghaniensis are present; area is .1 mile due east of PA Rt. 97 and .75 mile due north of Talcott Road; Waterford Quad;","Common to abundant; large clones covering several square meters scattered throughout wetland.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","028709",5,5,1990,"United States","PA","Erie","Waterford Twp.","State Game Land 109:",-80.096386,42.117952,25667.8327580187,"Pinus strobus-Tsuga-mixed hardwood seepage forest along east embankment of LeBoeuf Creek about .34 mile E of railroad and .4 mile N of Himrod Rd.; 143.5 degrees and 1.43 miles from intersection of Conrail tracks with Waterford-Greene township line;","Occasional throughout on seepage; more than 30 clones observed.","",0,1
"Hamamelis virginiana","CLM","From Curator","Betty Lynch","039643",20,7,1941,"United States","PA","Erie",NA,"Wintergreen Gorge:",-80.096386,42.117952,25667.8327580187,"Along the creek;",NA,"",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","023359",2,7,1986,"United States","PA","Erie","Amity Twp.","State Game Land 102:",-80.096386,42.117952,25667.8327580187,"Open Viburnum cassinoide-Salix discolor fen flats with scattered Laricina remaining standing following 1985 tornado; about .1 mile S of Fenno Rd. just W of Game Land Rd.; 4.5 miles and 215 degrees from junction of Amity Twp.and Wayne Twp. line with New York line;","Common on flats.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","023821",4,6,1986,"United States","PA","Erie","Amity Twp.","Titus Bog:",-80.096386,42.117952,25667.8327580187,"Ilex-Nemopanthus-Viburnum cassinoides-Vaccinium corybosum tall shrub swamp zone between Chamaedaphne flats (on the west) and Pinus strobus swamp to east about 3.4 mile due S of PA/NY line and about .1 mile due west of Wayne Twp. line;","Occasional intermixed in tall shrub zone.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","067979",3,9,2003,"United States","PA","Erie","Waterford Twp.","Hidden Lake:",-80.096386,42.117952,25667.8327580187,"Acer saccharinum-Fraxinus pennsylvanica seepage forest along west basin of lake; savannah forest overstory Leersia-Osmunda cinnamomea-Osmunda regalis with Lindera benzoin, Alnus incana and Rhamnus alnifolia frequent in understory; .4 mile due west of Lake LeBoeuf Island and .2 mile due west of Lake LeBoeuf shore; Waterford Quad;","Occasional to locally common within forest seepage area along west  embankment of basin.","",0,1
